position_timestamp,position,force_timestamp,force
50632002,0.0024999999441206455,50632055,-50.18507766723633
50632503,0.0024999999441206455,50632055,-50.18507766723633
50633004,0.0024999999441206455,50632055,-50.18507766723633
50633505,0.0024999999441206455,50632055,-50.18507766723633
50634008,0.022499999031424522,50632055,-50.18507766723633
50634509,0.04749999940395355,50632055,-50.18507766723633
50635010,0.057499997317790985,50632055,-50.18507766723633
50635511,0.01249999925494194,50632055,-50.18507766723633
50636012,-0.057499997317790985,50632055,-50.18507766723633
50636513,-0.08500000089406967,50632055,-50.18507766723633
50637014,-0.06749999523162842,50632055,-50.18507766723633
50637515,-0.03999999910593033,50632055,-50.18507766723633
50638016,-0.032499998807907104,50638068,-50.21982192993164
50638517,-0.032499998807907104,50638068,-50.21982192993164
50639018,-0.017500000074505806,50638068,-50.21982192993164
50639519,0.029999999329447746,50638068,-50.21982192993164
50640022,0.07499999552965164,50638068,-50.21982192993164
50640523,0.09999999403953552,50638068,-50.21982192993164
50641024,0.10249999910593033,50638068,-50.21982192993164
50641525,0.08749999850988388,50638068,-50.21982192993164
50642026,0.07999999821186066,50638068,-50.21982192993164
50642527,0.09749999642372131,50638068,-50.21982192993164
50643028,0.13499999046325684,50638068,-50.21982192993164
50643529,0.17499999701976776,50638068,-50.21982192993164
50644030,0.2149999886751175,50638068,-50.21982192993164
50644531,0.23999999463558197,50638068,-50.21982192993164
50645032,0.25,50638068,-50.21982192993164
50645535,0.26249998807907104,50638068,-50.21982192993164
50646036,0.27250000834465027,50638068,-50.21982192993164
50646537,0.27250000834465027,50638068,-50.21982192993164
50647038,0.25999999046325684,50638068,-50.21982192993164
50647539,0.25,50638068,-50.21982192993164
50648040,0.2474999874830246,50638068,-50.21982192993164
50648541,0.2549999952316284,50638068,-50.21982192993164
50649042,0.26499998569488525,50638068,-50.21982192993164
50649543,0.26499998569488525,50649595,-51.147300720214844
50650044,0.25999999046325684,50649595,-51.147300720214844
50650545,0.25,50649595,-51.147300720214844
50651046,0.23999999463558197,50649595,-51.147300720214844
50651549,0.23250000178813934,50649595,-51.147300720214844
50652050,0.22999998927116394,50649595,-51.147300720214844
50652551,0.22749999165534973,50649595,-51.147300720214844
50653052,0.22499999403953552,50649595,-51.147300720214844
50653553,0.22999998927116394,50649595,-51.147300720214844
50654054,0.2449999898672104,50649595,-51.147300720214844
50654555,0.27250000834465027,50649595,-51.147300720214844
50655056,0.3100000023841858,50649595,-51.147300720214844
50655557,0.35749998688697815,50649595,-51.147300720214844
50656058,0.4025000035762787,50649595,-51.147300720214844
50656559,0.4424999952316284,50649595,-51.147300720214844
50657062,0.47999998927116394,50649595,-51.147300720214844
50657563,0.5249999761581421,50649595,-51.147300720214844
50658064,0.5799999833106995,50649595,-51.147300720214844
50658565,0.6599999666213989,50649595,-51.147300720214844
50659066,0.7425000071525574,50649595,-51.147300720214844
50659567,0.8100000023841858,50649595,-51.147300720214844
50660068,0.875,50649595,-51.147300720214844
50660569,0.9774999618530273,50649595,-51.147300720214844
50661070,1.090000033378601,50661122,-52.34893035888672
50661571,1.1924999952316284,50661122,-52.34893035888672
50662072,1.3199999332427979,50661122,-52.34893035888672
50662573,1.409999966621399,50661122,-52.34893035888672
50663077,1.472499966621399,50661122,-52.34893035888672
50663577,1.5299999713897705,50661122,-52.34893035888672
50664078,1.6150000095367432,50661122,-52.34893035888672
50664579,1.712499976158142,50661122,-52.34893035888672
50665080,1.8025000095367432,50661122,-52.34893035888672
50665581,1.9174998998641968,50661122,-52.34893035888672
50666082,2.0349998474121094,50661122,-52.34893035888672
50666583,2.119999885559082,50661122,-52.34893035888672
50667084,2.2274999618530273,50661122,-52.34893035888672
50667585,2.367499828338623,50661122,-52.34893035888672
50668086,2.507499933242798,50661122,-52.34893035888672
50668589,2.6524999141693115,50661122,-52.34893035888672
50669090,2.740000009536743,50661122,-52.34893035888672
50669591,2.8125,50661122,-52.34893035888672
50670092,2.8949999809265137,50661122,-52.34893035888672
