position_timestamp,position,force_timestamp,force
71492002,0.0024999999441206455,71492055,-50.21791076660156
71492503,0.0024999999441206455,71492055,-50.21791076660156
71493004,0.0024999999441206455,71492055,-50.21791076660156
71493505,0.0024999999441206455,71492055,-50.21791076660156
71494008,0.01249999925494194,71492055,-50.21791076660156
71494509,0.02499999850988388,71492055,-50.21791076660156
71495010,0.02499999850988388,71492055,-50.21791076660156
71495511,0.0024999999441206455,71492055,-50.21791076660156
71496012,-0.027499999850988388,71492055,-50.21791076660156
71496513,-0.044999998062849045,71492055,-50.21791076660156
71497014,-0.04999999701976776,71497066,-50.218475341796875
71497515,-0.04999999701976776,71497066,-50.218475341796875
71498016,-0.04749999940395355,71497066,-50.218475341796875
71498517,-0.042500000447034836,71497066,-50.218475341796875
71499018,-0.03500000014901161,71497066,-50.218475341796875
71499519,-0.027499999850988388,71497066,-50.218475341796875
71500020,-0.019999999552965164,71497066,-50.218475341796875
71500521,-0.017500000074505806,71497066,-50.218475341796875
71501022,-0.019999999552965164,71497066,-50.218475341796875
71501523,-0.019999999552965164,71497066,-50.218475341796875
71502024,-0.014999999664723873,71497066,-50.218475341796875
71502525,-0.004999999888241291,71497066,-50.218475341796875
71503026,0.0,71497066,-50.218475341796875
71503527,0.0,71497066,-50.218475341796875
71504028,0.0,71497066,-50.218475341796875
71504529,0.0,71497066,-50.218475341796875
71505032,-0.0024999999441206455,71497066,-50.218475341796875
71505533,-0.0024999999441206455,71497066,-50.218475341796875
71506034,-0.004999999888241291,71497066,-50.218475341796875
71506535,-0.004999999888241291,71497066,-50.218475341796875
71507036,-0.004999999888241291,71497066,-50.218475341796875
71507537,-0.004999999888241291,71497066,-50.218475341796875
71508038,-0.004999999888241291,71497066,-50.218475341796875
71508539,-0.0024999999441206455,71508591,-50.359710693359375
71509040,-0.0024999999441206455,71508591,-50.359710693359375
71509541,0.0,71508591,-50.359710693359375
71510042,0.004999999888241291,71508591,-50.359710693359375
71510545,0.01249999925494194,71508591,-50.359710693359375
71511046,0.02499999850988388,71508591,-50.359710693359375
71511547,0.042500000447034836,71508591,-50.359710693359375
71512048,0.05999999865889549,71508591,-50.359710693359375
71512549,0.07750000059604645,71508591,-50.359710693359375
71513050,0.08999999612569809,71508591,-50.359710693359375
71513551,0.10249999910593033,71508591,-50.359710693359375
71514052,0.11499999463558197,71508591,-50.359710693359375
71514553,0.1274999976158142,71508591,-50.359710693359375
71515054,0.13750000298023224,71508591,-50.359710693359375
71515555,0.14749999344348907,71508591,-50.359710693359375
71516058,0.1574999988079071,71508591,-50.359710693359375
71516559,0.17000000178813934,71508591,-50.359710693359375
71517060,0.1824999898672104,71508591,-50.359710693359375
71517561,0.19749999046325684,71508591,-50.359710693359375
71518062,0.2149999886751175,71508591,-50.359710693359375
71518563,0.23250000178813934,71508591,-50.359710693359375
71519064,0.2524999976158142,71508591,-50.359710693359375
71519565,0.2750000059604645,71508591,-50.359710693359375
71520066,0.3024999797344208,71508591,-50.359710693359375
71520567,0.3375000059604645,71520619,-50.53254318237305
71521068,0.3725000023841858,71520619,-50.53254318237305
71521569,0.4050000011920929,71520619,-50.53254318237305
71522070,0.4325000047683716,71520619,-50.53254318237305
71522573,0.45749998092651367,71520619,-50.53254318237305
71523074,0.48249998688697815,71520619,-50.53254318237305
71523575,0.5074999928474426,71520619,-50.53254318237305
71524076,0.5324999690055847,71520619,-50.53254318237305
71524577,0.5550000071525574,71520619,-50.53254318237305
71525078,0.5824999809265137,71520619,-50.53254318237305
71525579,0.6175000071525574,71520619,-50.53254318237305
71526080,0.6649999618530273,71520619,-50.53254318237305
71526581,0.7099999785423279,71520619,-50.53254318237305
71527082,0.75,71520619,-50.53254318237305
71527583,0.7799999713897705,71520619,-50.53254318237305
71528084,0.8075000047683716,71520619,-50.53254318237305
71528585,0.8349999785423279,71520619,-50.53254318237305
71529086,0.8624999523162842,71520619,-50.53254318237305
71529587,0.8949999809265137,71520619,-50.53254318237305
71530090,0.9300000071525574,71520619,-50.53254318237305
71530591,0.9624999761581421,71520619,-50.53254318237305
71531092,0.9799999594688416,71520619,-50.53254318237305
71531593,0.9824999570846558,71520619,-50.53254318237305
71532094,0.9649999737739563,71532146,-51.07679748535156
71532595,0.9325000047683716,71532146,-51.07679748535156
71533096,0.8974999785423279,71532146,-51.07679748535156
71533597,0.85999995470047,71532146,-51.07679748535156
71534098,0.8224999904632568,71532146,-51.07679748535156
71534599,0.7749999761581421,71532146,-51.07679748535156
71535100,0.7074999809265137,71532146,-51.07679748535156
71535601,0.6074999570846558,71532146,-51.07679748535156
71536104,0.5224999785423279,71532146,-51.07679748535156
71536605,0.4399999976158142,71532146,-51.07679748535156
71537106,0.3425000011920929,71532146,-51.07679748535156
71537607,0.26749998331069946,71532146,-51.07679748535156
71538108,0.2149999886751175,71532146,-51.07679748535156
71538609,0.17000000178813934,71532146,-51.07679748535156
71539110,0.11999999731779099,71532146,-51.07679748535156
71539611,0.05249999836087227,71532146,-51.07679748535156
71540112,-0.019999999552965164,71532146,-51.07679748535156
71540613,-0.04749999940395355,71532146,-51.07679748535156
71541114,-0.03999999910593033,71532146,-51.07679748535156
71541617,-0.014999999664723873,71532146,-51.07679748535156
71542118,-0.0024999999441206455,71532146,-51.07679748535156
71542619,0.0024999999441206455,71532146,-51.07679748535156
71543120,0.007499999832361937,71532146,-51.07679748535156
71543621,0.014999999664723873,71543673,-49.83805847167969
71544122,0.017500000074505806,71543673,-49.83805847167969
71544623,0.014999999664723873,71543673,-49.83805847167969
71545124,0.014999999664723873,71543673,-49.83805847167969
71545625,0.022499999031424522,71543673,-49.83805847167969
71546126,0.03999999910593033,71543673,-49.83805847167969
71546627,0.054999999701976776,71543673,-49.83805847167969
71547128,0.05999999865889549,71543673,-49.83805847167969
71547631,0.05999999865889549,71543673,-49.83805847167969
71548132,0.054999999701976776,71543673,-49.83805847167969
71548633,0.044999998062849045,71543673,-49.83805847167969
71549134,0.027499999850988388,71543673,-49.83805847167969
71549635,0.004999999888241291,71543673,-49.83805847167969
71550136,-0.01249999925494194,71543673,-49.83805847167969
71550637,-0.017500000074505806,71543673,-49.83805847167969
71551138,-0.017500000074505806,71543673,-49.83805847167969
71551639,-0.014999999664723873,71543673,-49.83805847167969
71552140,-0.014999999664723873,71543673,-49.83805847167969
71552641,-0.014999999664723873,71543673,-49.83805847167969
71553142,-0.01249999925494194,71543673,-49.83805847167969
71553643,-0.01249999925494194,71543673,-49.83805847167969
71554144,-0.01249999925494194,71543673,-49.83805847167969
71554645,-0.01249999925494194,71543673,-49.83805847167969
71555148,-0.01249999925494194,71543673,-49.83805847167969
71555649,-0.01249999925494194,71555701,-50.466087341308594
71556150,-0.01249999925494194,71555701,-50.466087341308594
71556651,-0.01249999925494194,71555701,-50.466087341308594
71557152,-0.014999999664723873,71555701,-50.466087341308594
71557655,-0.014999999664723873,71555701,-50.466087341308594
71558156,-0.014999999664723873,71555701,-50.466087341308594
71558657,-0.014999999664723873,71555701,-50.466087341308594
71559158,-0.014999999664723873,71555701,-50.466087341308594
71559659,-0.014999999664723873,71555701,-50.466087341308594
71560160,-0.014999999664723873,71555701,-50.466087341308594
71560661,-0.014999999664723873,71555701,-50.466087341308594
71561162,-0.014999999664723873,71555701,-50.466087341308594
71561663,-0.014999999664723873,71555701,-50.466087341308594
71562164,-0.014999999664723873,71555701,-50.466087341308594
71562665,-0.014999999664723873,71555701,-50.466087341308594
71563166,-0.014999999664723873,71555701,-50.466087341308594
71563667,-0.014999999664723873,71555701,-50.466087341308594
71564168,-0.014999999664723873,71555701,-50.466087341308594
71564669,-0.014999999664723873,71555701,-50.466087341308594
71565173,-0.014999999664723873,71555701,-50.466087341308594
71565674,-0.014999999664723873,71555701,-50.466087341308594
71566175,-0.014999999664723873,71555701,-50.466087341308594
71566676,-0.014999999664723873,71555701,-50.466087341308594
71567177,-0.014999999664723873,71567229,-51.56370162963867
71567678,-0.014999999664723873,71567229,-51.56370162963867
71568179,-0.014999999664723873,71567229,-51.56370162963867
71568680,-0.014999999664723873,71567229,-51.56370162963867
71569181,-0.014999999664723873,71567229,-51.56370162963867
71569682,-0.014999999664723873,71567229,-51.56370162963867
71570183,-0.014999999664723873,71567229,-51.56370162963867
71570684,-0.014999999664723873,71567229,-51.56370162963867
71571187,-0.01249999925494194,71567229,-51.56370162963867
71571688,-0.01249999925494194,71567229,-51.56370162963867
71572189,-0.01249999925494194,71567229,-51.56370162963867
71572690,-0.01249999925494194,71567229,-51.56370162963867
71573191,-0.01249999925494194,71567229,-51.56370162963867
71573692,-0.01249999925494194,71567229,-51.56370162963867
71574193,-0.01249999925494194,71567229,-51.56370162963867
71574694,-0.01249999925494194,71567229,-51.56370162963867
71575195,-0.01249999925494194,71567229,-51.56370162963867
71575696,-0.01249999925494194,71567229,-51.56370162963867
71576197,-0.01249999925494194,71567229,-51.56370162963867
71576700,-0.009999999776482582,71567229,-51.56370162963867
71577201,-0.007499999832361937,71567229,-51.56370162963867
71577702,-0.007499999832361937,71567229,-51.56370162963867
71578203,-0.007499999832361937,71567229,-51.56370162963867
71578704,-0.007499999832361937,71578756,-49.269290924072266
71579205,-0.004999999888241291,71578756,-49.269290924072266
71579706,0.0,71578756,-49.269290924072266
71580207,0.0024999999441206455,71578756,-49.269290924072266
71580710,0.009999999776482582,71578756,-49.269290924072266
71581211,0.022499999031424522,71578756,-49.269290924072266
71581712,0.03500000014901161,71578756,-49.269290924072266
71582213,0.05249999836087227,71578756,-49.269290924072266
71582714,0.06499999761581421,71578756,-49.269290924072266
71583215,0.07999999821186066,71578756,-49.269290924072266
71583716,0.0925000011920929,71578756,-49.269290924072266
71584217,0.10749999433755875,71578756,-49.269290924072266
71584718,0.11999999731779099,71578756,-49.269290924072266
71585219,0.13499999046325684,71578756,-49.269290924072266
71585720,0.14749999344348907,71578756,-49.269290924072266
71586223,0.1599999964237213,71578756,-49.269290924072266
71586724,0.17499999701976776,71578756,-49.269290924072266
71587225,0.1899999976158142,71578756,-49.269290924072266
71587726,0.20749999582767487,71578756,-49.269290924072266
71588227,0.2224999964237213,71578756,-49.269290924072266
71588728,0.24249999225139618,71578756,-49.269290924072266
71589229,0.26249998807907104,71578756,-49.269290924072266
71589730,0.2874999940395355,71578756,-49.269290924072266
71590231,0.3199999928474426,71578756,-49.269290924072266
71590732,0.35749998688697815,71590784,-51.58540344238281
71591233,0.39249998331069946,71590784,-51.58540344238281
71591734,0.42249998450279236,71590784,-51.58540344238281
71592235,0.44999998807907104,71590784,-51.58540344238281
71592738,0.47749999165534973,71590784,-51.58540344238281
71593239,0.5024999976158142,71590784,-51.58540344238281
71593740,0.5249999761581421,71590784,-51.58540344238281
71594241,0.550000011920929,71590784,-51.58540344238281
71594742,0.5774999856948853,71590784,-51.58540344238281
71595243,0.6100000143051147,71590784,-51.58540344238281
71595744,0.6549999713897705,71590784,-51.58540344238281
71596245,0.699999988079071,71590784,-51.58540344238281
71596746,0.737500011920929,71590784,-51.58540344238281
71597247,0.7699999809265137,71590784,-51.58540344238281
71597748,0.79749995470047,71590784,-51.58540344238281
71598251,0.824999988079071,71590784,-51.58540344238281
71598752,0.8549999594688416,71590784,-51.58540344238281
71599253,0.887499988079071,71590784,-51.58540344238281
71599754,0.92249995470047,71590784,-51.58540344238281
71600255,0.9474999904632568,71590784,-51.58540344238281
71600756,0.9599999785423279,71590784,-51.58540344238281
71601257,0.9574999809265137,71590784,-51.58540344238281
71601758,0.9375,71590784,-51.58540344238281
71602259,0.9074999690055847,71602311,-51.33284378051758
71602760,0.875,71602311,-51.33284378051758
71603261,0.8399999737739563,71602311,-51.33284378051758
71603762,0.7999999523162842,71602311,-51.33284378051758
71604265,0.7450000047683716,71602311,-51.33284378051758
71604766,0.6549999713897705,71602311,-51.33284378051758
71605267,0.5649999976158142,71602311,-51.33284378051758
71605768,0.48249998688697815,71602311,-51.33284378051758
71606269,0.39499998092651367,71602311,-51.33284378051758
71606770,0.3024999797344208,71602311,-51.33284378051758
71607271,0.24249999225139618,71602311,-51.33284378051758
71607772,0.19749999046325684,71602311,-51.33284378051758
71608273,0.1525000035762787,71602311,-51.33284378051758
71608774,0.09999999403953552,71602311,-51.33284378051758
