position_timestamp,position,force_timestamp,force
26263001,0.0,26263053,0.1333942413330078
26265000,0.0,26263053,0.1333942413330078
26267000,0.0,26267052,0.1398160457611084
26269000,0.0,26267052,0.1398160457611084
26271000,0.0,26267052,0.1398160457611084
26273000,0.0,26267052,0.1398160457611084
26275000,0.0,26267052,0.1398160457611084
26277000,0.0,26267052,0.1398160457611084
26279000,0.0,26279052,0.14477336406707764
26281000,0.0,26279052,0.14477336406707764
26283000,0.0,26279052,0.14477336406707764
26285000,0.0,26279052,0.14477336406707764
26287000,0.0,26279052,0.14477336406707764
26289000,0.0,26279052,0.14477336406707764
26291000,0.0,26291052,0.13609814643859863
26293000,0.0,26291052,0.13609814643859863
26295000,0.0,26291052,0.13609814643859863
26297000,0.0,26291052,0.13609814643859863
26299000,0.0,26291052,0.13609814643859863
26301000,0.0,26291052,0.13609814643859863
26303000,0.0,26303053,0.12370514869689941
26305000,0.0,26303053,0.12370514869689941
26307000,0.0,26303053,0.12370514869689941
26309000,0.0,26303053,0.12370514869689941
26311000,0.0,26303053,0.12370514869689941
26313000,0.0,26303053,0.12370514869689941
26315000,0.0,26315052,0.11165010929107666
26317000,0.0,26315052,0.11165010929107666
26319000,0.0,26315052,0.11165010929107666
26321000,0.0,26315052,0.11165010929107666
26323000,0.0,26315052,0.11165010929107666
26325000,0.0,26315052,0.11165010929107666
26327000,0.0,26327052,0.12224054336547852
26329000,0.0,26327052,0.12224054336547852
26331000,0.0,26327052,0.12224054336547852
26333000,0.0,26327052,0.12224054336547852
26335000,0.0,26327052,0.12224054336547852
26337000,0.0,26337052,0.13192963600158691
26339000,0.0,26337052,0.13192963600158691
26341000,0.0,26337052,0.13192963600158691
26343000,0.0,26337052,0.13192963600158691
26345000,0.0,26337052,0.13192963600158691
26347000,0.0,26337052,0.13192963600158691
26349000,0.0,26349052,0.1302396059036255
26351000,0.0,26349052,0.1302396059036255
26353000,0.0,26349052,0.1302396059036255
26355000,0.0,26349052,0.1302396059036255
26357000,0.0,26349052,0.1302396059036255
26359000,0.0,26349052,0.1302396059036255
26361000,0.0,26361052,0.11976194381713867
26363000,0.0,26361052,0.11976194381713867
26365000,0.0,26361052,0.11976194381713867
26367000,0.0,26361052,0.11976194381713867
26369000,0.0,26361052,0.11976194381713867
26371000,0.0,26361052,0.11976194381713867
26373000,0.0,26373052,0.13598549365997314
26375000,0.0,26373052,0.13598549365997314
26377000,0.0,26373052,0.13598549365997314
26379000,0.0,26373052,0.13598549365997314
26381000,0.0,26373052,0.13598549365997314
26383000,0.004999999888241291,26373052,0.13598549365997314
26385000,0.004999999888241291,26385052,0.13868939876556396
26387000,0.009999999776482582,26385052,0.13868939876556396
26389000,0.014999999664723873,26385052,0.13868939876556396
26391000,0.019999999552965164,26385052,0.13868939876556396
26393000,0.019999999552965164,26385052,0.13868939876556396
26395000,0.02499999850988388,26385052,0.13868939876556396
26397000,0.029999999329447746,26397052,0.1464632749557495
26399000,0.03500000014901161,26397052,0.1464632749557495
26401000,0.03999999910593033,26397052,0.1464632749557495
26403000,0.044999998062849045,26397052,0.1464632749557495
26405000,0.04999999701976776,26397052,0.1464632749557495
26407000,0.04999999701976776,26397052,0.1464632749557495
26409000,0.054999999701976776,26409052,0.1659541130065918
26411000,0.05999999865889549,26409052,0.1659541130065918
26413000,0.05999999865889549,26409052,0.1659541130065918
26415000,0.05999999865889549,26409052,0.1659541130065918
26417000,0.06499999761581421,26409052,0.1659541130065918
26419000,0.07000000029802322,26419052,0.1890503168106079
26421000,0.07000000029802322,26419052,0.1890503168106079
26423000,0.07499999552965164,26419052,0.1890503168106079
26425000,0.07499999552965164,26419052,0.1890503168106079
26427000,0.07999999821186066,26419052,0.1890503168106079
26429000,0.08500000089406967,26419052,0.1890503168106079
26431000,0.08500000089406967,26431052,0.22859537601470947
26433000,0.08999999612569809,26431052,0.22859537601470947
26435000,0.08999999612569809,26431052,0.22859537601470947
26437000,0.0949999988079071,26431052,0.22859537601470947
26439000,0.0949999988079071,26431052,0.22859537601470947
26441000,0.09999999403953552,26431052,0.22859537601470947
26443000,0.10499999672174454,26443052,0.2718583345413208
26445000,0.10499999672174454,26443052,0.2718583345413208
26447000,0.10499999672174454,26443052,0.2718583345413208
26449000,0.10999999940395355,26443052,0.2718583345413208
26451000,0.10999999940395355,26443052,0.2718583345413208
26453000,0.11499999463558197,26443052,0.2718583345413208
26455000,0.11499999463558197,26455052,0.3243597745895386
26457000,0.11499999463558197,26455052,0.3243597745895386
26459000,0.11999999731779099,26455052,0.3243597745895386
26461000,0.11999999731779099,26455052,0.3243597745895386
26463000,0.125,26455052,0.3243597745895386
26465000,0.125,26455052,0.3243597745895386
26467000,0.125,26467053,0.3557931184768677
26469000,0.12999999523162842,26467053,0.3557931184768677
26471000,0.12999999523162842,26467053,0.3557931184768677
26473000,0.13499999046325684,26467053,0.3557931184768677
26475000,0.13499999046325684,26467053,0.3557931184768677
26477000,0.13499999046325684,26467053,0.3557931184768677
26479000,0.14000000059604645,26479052,0.37179136276245117
26481000,0.14000000059604645,26479052,0.37179136276245117
26483000,0.14499999582767487,26479052,0.37179136276245117
26485000,0.14499999582767487,26479052,0.37179136276245117
26487000,0.14499999582767487,26479052,0.37179136276245117
26489000,0.14999999105930328,26489053,0.37866389751434326
26491000,0.14999999105930328,26489053,0.37866389751434326
26493000,0.14999999105930328,26489053,0.37866389751434326
26495000,0.1550000011920929,26489053,0.37866389751434326
26497000,0.1550000011920929,26489053,0.37866389751434326
26499000,0.1599999964237213,26489053,0.37866389751434326
