position_timestamp,position,force_timestamp,force
38771001,0.0,38771053,0.04179835319519043
38773000,0.0,38771053,0.04179835319519043
38775000,0.0,38771053,0.04179835319519043
38777000,0.0,38771053,0.04179835319519043
38779000,0.0,38779052,0.058585286140441895
38781000,0.0,38779052,0.058585286140441895
38783000,0.0,38779052,0.058585286140441895
38785000,0.0,38779052,0.058585286140441895
38787000,0.0,38779052,0.058585286140441895
38789000,0.0,38779052,0.058585286140441895
38791000,0.0,38791052,0.053853392601013184
38793000,0.0,38791052,0.053853392601013184
38795000,0.0,38791052,0.053853392601013184
38797000,0.0,38791052,0.053853392601013184
38799000,0.0,38791052,0.053853392601013184
38801000,0.0,38801052,0.05148744583129883
38803000,0.0,38801052,0.05148744583129883
38805000,0.0,38801052,0.05148744583129883
38807000,0.0,38801052,0.05148744583129883
38809000,0.0,38801052,0.05148744583129883
38811000,0.0,38801052,0.05148744583129883
38813000,0.0,38813052,0.045628905296325684
38815000,0.0,38813052,0.045628905296325684
38817000,0.0,38813052,0.045628905296325684
38819000,0.0,38813052,0.045628905296325684
38821000,0.0,38813052,0.045628905296325684
38823000,0.0,38813052,0.045628905296325684
38825000,0.0,38825052,0.028616666793823242
38827000,0.0,38825052,0.028616666793823242
38829000,0.0,38825052,0.028616666793823242
38831000,0.0,38825052,0.028616666793823242
38833000,0.0,38825052,0.028616666793823242
38835000,0.0,38825052,0.028616666793823242
38837000,0.0,38837053,0.042812347412109375
38839000,0.0,38837053,0.042812347412109375
38841000,0.0,38837053,0.042812347412109375
38843000,0.0,38837053,0.042812347412109375
38845000,0.0,38837053,0.042812347412109375
38847000,0.0,38837053,0.042812347412109375
38849000,0.004999999888241291,38849052,0.07255566120147705
38851000,0.009999999776482582,38849052,0.07255566120147705
38853000,0.014999999664723873,38849052,0.07255566120147705
38855000,0.019999999552965164,38849052,0.07255566120147705
38857000,0.019999999552965164,38849052,0.07255566120147705
38859000,0.029999999329447746,38849052,0.07255566120147705
38861000,0.03500000014901161,38861052,0.1728266477584839
38863000,0.03999999910593033,38861052,0.1728266477584839
38865000,0.04999999701976776,38861052,0.1728266477584839
38867000,0.054999999701976776,38861052,0.1728266477584839
38869000,0.05999999865889549,38861052,0.1728266477584839
38871000,0.06499999761581421,38871052,1.1989707946777344
38873000,0.07499999552965164,38871052,1.1989707946777344
38875000,0.07999999821186066,38871052,1.1989707946777344
38877000,0.08999999612569809,38871052,1.1989707946777344
38879000,0.09999999403953552,38871052,1.1989707946777344
38881000,0.10499999672174454,38871052,1.1989707946777344
38883000,0.11499999463558197,38883052,2.771310329437256
38885000,0.11999999731779099,38883052,2.771310329437256
38887000,0.125,38883052,2.771310329437256
38889000,0.12999999523162842,38883052,2.771310329437256
38891000,0.13499999046325684,38883052,2.771310329437256
38893000,0.14499999582767487,38883052,2.771310329437256
38895000,0.14999999105930328,38895052,3.0401268005371094
38897000,0.1550000011920929,38895052,3.0401268005371094
38899000,0.1599999964237213,38895052,3.0401268005371094
38901000,0.16499999165534973,38895052,3.0401268005371094
38903000,0.17000000178813934,38895052,3.0401268005371094
38905000,0.17499999701976776,38895052,3.0401268005371094
38907000,0.17999999225139618,38907052,2.507000684738159
38909000,0.1850000023841858,38907052,2.507000684738159
38911000,0.1899999976158142,38907052,2.507000684738159
38913000,0.19499999284744263,38907052,2.507000684738159
38915000,0.19999998807907104,38907052,2.507000684738159
38917000,0.20499999821186066,38907052,2.507000684738159
38919000,0.20499999821186066,38919052,2.4193480014801025
38921000,0.20999999344348907,38919052,2.4193480014801025
38923000,0.2149999886751175,38919052,2.4193480014801025
38925000,0.2199999988079071,38919052,2.4193480014801025
38927000,0.22499999403953552,38919052,2.4193480014801025
38929000,0.22999998927116394,38919052,2.4193480014801025
38931000,0.23499999940395355,38931053,2.396927833557129
38933000,0.23499999940395355,38931053,2.396927833557129
38935000,0.23999999463558197,38931053,2.396927833557129
38937000,0.2449999898672104,38931053,2.396927833557129
38939000,0.25,38931053,2.396927833557129
38941000,0.2549999952316284,38931053,2.396927833557129
38943000,0.2549999952316284,38943052,2.426783800125122
38945000,0.25999999046325684,38943052,2.426783800125122
38947000,0.26499998569488525,38943052,2.426783800125122
38949000,0.26999998092651367,38943052,2.426783800125122
38951000,0.2750000059604645,38943052,2.426783800125122
38953000,0.2750000059604645,38953053,2.4884109497070312
38955000,0.2800000011920929,38953053,2.4884109497070312
38957000,0.2849999964237213,38953053,2.4884109497070312
38959000,0.28999999165534973,38953053,2.4884109497070312
38961000,0.28999999165534973,38953053,2.4884109497070312
38963000,0.29499998688697815,38953053,2.4884109497070312
