position_timestamp,position,force_timestamp,force
36306002,0.0024999999441206455,36306055,-49.9357795715332
36306503,0.0024999999441206455,36306055,-49.9357795715332
36307004,0.0024999999441206455,36306055,-49.9357795715332
36307505,0.0024999999441206455,36306055,-49.9357795715332
36308009,0.017500000074505806,36306055,-49.9357795715332
36308509,0.032499998807907104,36306055,-49.9357795715332
36309010,0.032499998807907104,36306055,-49.9357795715332
36309511,-0.007499999832361937,36306055,-49.9357795715332
36310012,-0.05249999836087227,36306055,-49.9357795715332
36310513,-0.057499997317790985,36306055,-49.9357795715332
36311014,-0.032499998807907104,36306055,-49.9357795715332
36311515,-0.017500000074505806,36306055,-49.9357795715332
36312016,-0.02499999850988388,36306055,-49.9357795715332
36312517,-0.027499999850988388,36306055,-49.9357795715332
36313018,-0.004999999888241291,36306055,-49.9357795715332
36313521,0.007499999832361937,36306055,-49.9357795715332
36314022,0.009999999776482582,36306055,-49.9357795715332
36314523,0.0024999999441206455,36306055,-49.9357795715332
36315024,-0.004999999888241291,36315076,-50.05396270751953
36315525,0.0024999999441206455,36315076,-50.05396270751953
36316026,0.032499998807907104,36315076,-50.05396270751953
36316527,0.07000000029802322,36315076,-50.05396270751953
36317030,0.10499999672174454,36315076,-50.05396270751953
36317531,0.12999999523162842,36315076,-50.05396270751953
36318032,0.14000000059604645,36315076,-50.05396270751953
36318533,0.14499999582767487,36315076,-50.05396270751953
36319034,0.14749999344348907,36315076,-50.05396270751953
36319535,0.14999999105930328,36315076,-50.05396270751953
36320036,0.1525000035762787,36315076,-50.05396270751953
36320537,0.1574999988079071,36315076,-50.05396270751953
36321038,0.16749998927116394,36315076,-50.05396270751953
36321539,0.17749999463558197,36315076,-50.05396270751953
36322040,0.1875,36315076,-50.05396270751953
36322543,0.19999998807907104,36315076,-50.05396270751953
36323044,0.2199999988079071,36315076,-50.05396270751953
36323545,0.24249999225139618,36315076,-50.05396270751953
36324046,0.26249998807907104,36315076,-50.05396270751953
36324547,0.2874999940395355,36315076,-50.05396270751953
36325048,0.3199999928474426,36315076,-50.05396270751953
36325549,0.35999998450279236,36315076,-50.05396270751953
36326050,0.3999999761581421,36315076,-50.05396270751953
36326551,0.4399999976158142,36326603,-50.57426452636719
36327052,0.48499998450279236,36326603,-50.57426452636719
36327553,0.5374999642372131,36326603,-50.57426452636719
36328054,0.6175000071525574,36326603,-50.57426452636719
36328557,0.699999988079071,36326603,-50.57426452636719
36329058,0.7574999928474426,36326603,-50.57426452636719
36329559,0.7999999523162842,36326603,-50.57426452636719
36330060,0.8424999713897705,36326603,-50.57426452636719
36330561,0.9074999690055847,36326603,-50.57426452636719
36331062,1.0,36326603,-50.57426452636719
36331563,1.0799999237060547,36326603,-50.57426452636719
36332064,1.159999966621399,36326603,-50.57426452636719
36332565,1.2599999904632568,36326603,-50.57426452636719
36333066,1.347499966621399,36326603,-50.57426452636719
36333567,1.409999966621399,36326603,-50.57426452636719
36334070,1.472499966621399,36326603,-50.57426452636719
36334571,1.5674999952316284,36326603,-50.57426452636719
36335072,1.6924999952316284,36326603,-50.57426452636719
36335573,1.7975000143051147,36326603,-50.57426452636719
36336074,1.9024999141693115,36326603,-50.57426452636719
36336575,1.962499976158142,36326603,-50.57426452636719
36337076,1.9749999046325684,36326603,-50.57426452636719
36337577,1.9674999713897705,36326603,-50.57426452636719
36338078,1.9524999856948853,36326603,-50.57426452636719
36338579,1.9549999237060547,36338631,-50.996734619140625
36339080,1.9824999570846558,36338631,-50.996734619140625
36339581,2.012500047683716,36338631,-50.996734619140625
36340082,2.0349998474121094,36338631,-50.996734619140625
36340586,2.0425000190734863,36338631,-50.996734619140625
36341086,2.012500047683716,36338631,-50.996734619140625
36341587,1.9375,36338631,-50.996734619140625
