position_timestamp,position,force_timestamp,force
42197002,0.0024999999441206455,42197055,-49.85087585449219
42197503,0.0024999999441206455,42197055,-49.85087585449219
42198004,0.0024999999441206455,42197055,-49.85087585449219
42198505,0.0,42198557,-49.849754333496094
42199006,0.007499999832361937,42198557,-49.849754333496094
42199507,0.042500000447034836,42198557,-49.849754333496094
42200008,0.07000000029802322,42198557,-49.849754333496094
42200511,0.07249999791383743,42198557,-49.849754333496094
42201012,0.022499999031424522,42198557,-49.849754333496094
42201513,-0.057499997317790985,42198557,-49.849754333496094
42202014,-0.08249999582767487,42198557,-49.849754333496094
42202515,-0.06499999761581421,42198557,-49.849754333496094
42203016,-0.05249999836087227,42198557,-49.849754333496094
42203517,-0.0625,42198557,-49.849754333496094
42204018,-0.07000000029802322,42198557,-49.849754333496094
42204519,-0.0625,42198557,-49.849754333496094
42205020,-0.04749999940395355,42198557,-49.849754333496094
42205521,-0.03500000014901161,42198557,-49.849754333496094
42206024,-0.03500000014901161,42198557,-49.849754333496094
42206525,-0.032499998807907104,42198557,-49.849754333496094
42207026,-0.019999999552965164,42198557,-49.849754333496094
42207527,0.01249999925494194,42198557,-49.849754333496094
42208028,0.04999999701976776,42198557,-49.849754333496094
42208529,0.0925000011920929,42198557,-49.849754333496094
42209030,0.13750000298023224,42198557,-49.849754333496094
42209531,0.17999999225139618,42198557,-49.849754333496094
42210032,0.2224999964237213,42210084,-50.0240478515625
42210533,0.26249998807907104,42210084,-50.0240478515625
42211034,0.29499998688697815,42210084,-50.0240478515625
42211535,0.3174999952316284,42210084,-50.0240478515625
42212039,0.33249998092651367,42210084,-50.0240478515625
42212539,0.3499999940395355,42210084,-50.0240478515625
42213040,0.3725000023841858,42210084,-50.0240478515625
42213541,0.3999999761581421,42210084,-50.0240478515625
42214042,0.41999998688697815,42210084,-50.0240478515625
42214543,0.4350000023841858,42210084,-50.0240478515625
42215044,0.4424999952316284,42210084,-50.0240478515625
42215545,0.44999998807907104,42210084,-50.0240478515625
42216046,0.4650000035762787,42210084,-50.0240478515625
42216547,0.492499977350235,42210084,-50.0240478515625
42217048,0.5424999594688416,42210084,-50.0240478515625
42217549,0.6200000047683716,42210084,-50.0240478515625
42218050,0.7024999856948853,42210084,-50.0240478515625
42218551,0.7574999928474426,42210084,-50.0240478515625
42219052,0.7999999523162842,42210084,-50.0240478515625
42219555,0.8349999785423279,42210084,-50.0240478515625
42220056,0.8725000023841858,42210084,-50.0240478515625
42220557,0.9249999523162842,42210084,-50.0240478515625
42221058,1.0074999332427979,42210084,-50.0240478515625
42221559,1.087499976158142,42221611,-50.634307861328125
42222060,1.1725000143051147,42221611,-50.634307861328125
42222561,1.2949999570846558,42221611,-50.634307861328125
42223062,1.3899999856948853,42221611,-50.634307861328125
42223565,1.4574999809265137,42221611,-50.634307861328125
42224066,1.534999966621399,42221611,-50.634307861328125
42224567,1.649999976158142,42221611,-50.634307861328125
42225068,1.7549999952316284,42221611,-50.634307861328125
42225569,1.8650000095367432,42221611,-50.634307861328125
42226070,1.9850000143051147,42221611,-50.634307861328125
