position_timestamp,position,force_timestamp,force
58154002,-0.0024999999441206455,58154055,-50.183502197265625
58154503,-0.0024999999441206455,58154055,-50.183502197265625
58155004,-0.0024999999441206455,58154055,-50.183502197265625
58155505,0.0,58154055,-50.183502197265625
58156008,0.009999999776482582,58154055,-50.183502197265625
58156509,0.017500000074505806,58154055,-50.183502197265625
58157010,0.01249999925494194,58154055,-50.183502197265625
58157511,-0.022499999031424522,58157563,-50.169673919677734
58158012,-0.057499997317790985,58157563,-50.169673919677734
58158513,-0.07249999791383743,58157563,-50.169673919677734
58159014,-0.0625,58157563,-50.169673919677734
58159515,-0.04999999701976776,58157563,-50.169673919677734
58160016,-0.04999999701976776,58157563,-50.169673919677734
58160517,-0.042500000447034836,58157563,-50.169673919677734
58161018,-0.007499999832361937,58157563,-50.169673919677734
58161519,0.054999999701976776,58157563,-50.169673919677734
58162020,0.0925000011920929,58157563,-50.169673919677734
58162521,0.10249999910593033,58157563,-50.169673919677734
58163022,0.0949999988079071,58157563,-50.169673919677734
58163525,0.08249999582767487,58157563,-50.169673919677734
58164026,0.08500000089406967,58157563,-50.169673919677734
58164527,0.10249999910593033,58157563,-50.169673919677734
58165028,0.12999999523162842,58157563,-50.169673919677734
58165529,0.1574999988079071,58157563,-50.169673919677734
58166030,0.1850000023841858,58157563,-50.169673919677734
58166531,0.21249999105930328,58157563,-50.169673919677734
58167032,0.25,58157563,-50.169673919677734
58167533,0.2824999988079071,58157563,-50.169673919677734
58168034,0.28999999165534973,58157563,-50.169673919677734
58168535,0.2775000035762787,58157563,-50.169673919677734
58169038,0.26499998569488525,58169090,-50.607887268066406
58169539,0.26499998569488525,58169090,-50.607887268066406
58170040,0.2750000059604645,58169090,-50.607887268066406
58170541,0.29749998450279236,58169090,-50.607887268066406
58171044,0.3125,58169090,-50.607887268066406
58171545,0.3199999928474426,58169090,-50.607887268066406
58172046,0.32749998569488525,58169090,-50.607887268066406
58172547,0.3449999988079071,58169090,-50.607887268066406
58173048,0.3649999797344208,58169090,-50.607887268066406
58173549,0.3824999928474426,58169090,-50.607887268066406
58174050,0.4050000011920929,58169090,-50.607887268066406
58174551,0.4399999976158142,58169090,-50.607887268066406
58175052,0.48749998211860657,58169090,-50.607887268066406
58175553,0.5525000095367432,58169090,-50.607887268066406
58176054,0.6424999833106995,58169090,-50.607887268066406
58176557,0.7199999690055847,58169090,-50.607887268066406
58177058,0.7674999833106995,58169090,-50.607887268066406
58177559,0.8025000095367432,58169090,-50.607887268066406
58178060,0.8374999761581421,58169090,-50.607887268066406
58178561,0.8899999856948853,58169090,-50.607887268066406
58179062,0.98499995470047,58169090,-50.607887268066406
58179563,1.0774999856948853,58169090,-50.607887268066406
58180064,1.1675000190734863,58169090,-50.607887268066406
58180565,1.274999976158142,58169090,-50.607887268066406
58181066,1.3674999475479126,58181118,-51.212974548339844
58181567,1.4325000047683716,58181118,-51.212974548339844
58182068,1.4950000047683716,58181118,-51.212974548339844
58182569,1.5899999141693115,58181118,-51.212974548339844
58183070,1.6974999904632568,58181118,-51.212974548339844
58183571,1.784999966621399,58181118,-51.212974548339844
